stop_id,stop_name,latitude,longitude
11900,Victoria St/Albion Rd,-37.82513339,145.12991371
11901,Albion Rd/William St,-37.82452272,145.12721377
11902,Glenmore Street Reserve/William St,-37.82322048,145.12749663
11903,Harrow St/William St,-37.82220507,145.12768135
11904,Rutland Rd/William St,-37.82090373,145.12802098
11906,Fernhill St/High Street Rd,-37.87370569,145.16066686
11907,Central Reserve/Waverley Rd,-37.88893212,145.16331277
11908,Myrtle St/Waverley Rd,-37.88848212,145.15988985
11909,Monash Aquatic & Recreation Centre/Waverley Rd,-37.88796543,145.15509272
11910,Lilian St/Waverley Rd,-37.88753954,145.15149873
11911,Stableford Ave/Waverley Rd,-37.88724872,145.14904986
11912,Blackburn Rd/Waverley Rd,-37.88675404,145.14510517
11913,Coolarn St/Waverley Rd,-37.8863889,145.14195323
11914,Pinewood Dr/Waverley Rd,-37.88606169,145.13892545
11915,Bruce St/Waverley Rd,-37.88572809,145.13549988
11916,Stephensons Rd/Waverley Rd,-37.88464773,145.12648752
11917,Talbot Rd/Waverley Rd,-37.8843964,145.12428801
11918,Bales St/Waverley Rd,-37.88413476,145.12200918
11919,Pamela St/Waverley Rd,-37.88386643,145.11987835
11920,Mayfield Dr/Waverley Rd,-37.88364975,145.11759841
11921,Hansen St/Waverley Rd,-37.8833898,145.11543329
11922,Tuhans Rd/Waverley Rd,-37.88299867,145.11239602
11923,Huntingdale Rd/Waverley Rd,-37.88264733,145.10959655
11926,Medina Rd/High Street Rd,-37.87287808,145.15385479
11927,Edith St/High Street Rd,-37.87266706,145.15189326
11928,Blackburn Rd/High Street Rd,-37.8723867,145.14953557
11931,Hooper St/Dandenong Rd,-37.88694805,145.07690902
11932,Wilson St/Dandenong Rd,-37.88554395,145.07315913
11933,Kilpa Rd/Keys Rd,-37.94917063,145.07117931
11934,Roberna St/Keys Rd,-37.9485211,145.06674659
11935,Friars Rd/Keys Rd,-37.94828118,145.06476133
11936,Canterbury Rd/Haig St,-37.82950575,145.12661058
11937,Peace St/Haig St,-37.8316456,145.12686324
11938,Prince St/Haig St,-37.83324547,145.12659552
11939,Devon St/Haig St,-37.83456644,145.12635758
11940,Foch St/Haig St,-37.83592345,145.12611871
11941,Sycamore St/Foch St,-37.83694355,145.12339981
11942,Station St/Foch St,-37.83663217,145.12082826
11943,Murray Rd/Gladstone Rd,-37.94439285,145.20959162
11944,Garden Rd/Wellington Rd,-37.91723064,145.14614853
11965,St Martins Ct/Brennan Dr,-37.88727971,145.22416637
11992,Brennan Dr/Tintern Cres,-37.88689705,145.22269732
12,Daryl Ave/Gallaghers Rd,-37.88067936,145.17794637
12020,Oravel Ave/Waverley Rd,-37.87983379,145.07226194
12058,Allens Rd/Canterbury Rd,-37.82797453,145.24662015
12059,Viviani Cres/Great Ryrie St,-37.83166544,145.23729498
12060,Erica Cres/Great Ryrie St,-37.82992621,145.23730228
12061,Doulton Ave/Great Ryrie St,-37.8282407,145.23728558
12062,Edna St/Great Ryrie St,-37.8258525,145.2372856
12137,Scullin St/Boyd St,-37.96472649,145.21333234
12138,Boyd St/Curtin Cres,-37.96462208,145.21061432
12139,Curtin Cres/Menzies Ave,-37.96537395,145.20850157
12140,Fadden St/Menzies Ave,-37.96447756,145.20645165
12141,Kandra St/Gladstone Rd,-37.96197821,145.20625066
12142,Carlton Rd/Gladstone Rd,-37.95956081,145.20669647
12143,Lyndale Sec Col/Gladstone Rd,-37.95717997,145.20717551
12144,Brady Rd/Gladstone Rd,-37.95405228,145.20772957
12146,Gray St/Whalley Dr,-37.92137323,145.19757915
12147,Hillard Ct/Whalley Dr,-37.92057362,145.19480012
12148,Bracken Ct/Whalley Dr,-37.91986981,145.19122248
12149,Woodington Dr/Whalley Dr,-37.91782182,145.18931602
12150,Mena Ct/Whalley Dr,-37.91470776,145.1901659
12151,Jells Rd/Grandview Rd,-37.91318181,145.18880417
12153,Waverley Meadows Primary School/Columbia Dr ,-37.91513347,145.18445641
12154,Calderwood Ave/Phoenix Dr,-37.91356801,145.1869633
12155,Vanessa Cres/Columbia Dr,-37.91790317,145.18406979
12156,Brandon Park Dr/Columbia Dr,-37.9197992,145.18196408
12157,Wellington Rd/Brandon Park Dr,-37.92063475,145.18121543
12311,Carrington Rd/Elgar Rd,-37.8192659,145.11461151
12345,Hobart Rd/Dandenong Rd,-37.88484751,145.07025507
12346,Murrumbeena Rd/Dandenong Rd,-37.88486474,145.06691169
12347,Poplar Gr/Dandenong Rd,-37.88483997,145.06430849
12348,Chestnut St/Dandenong Rd,-37.88472132,145.06148035
12349,Carnegie Station/Koornang Rd,-37.88599415,145.05778561
12350,Neerim Rd/Koornang Rd,-37.88895849,145.05720739
12351,Kambrook Rd/Glen Eira Rd,-37.88135135,145.03380334
12352,Bambra Rd/Glen Eira Rd,-37.88097234,145.0305389
12353,Webb St/Glen Eira Rd,-37.88044612,145.02656214
12354,Glen Eira City Hall/Glen Eira Rd,-37.88012859,145.02375093
12355,Harcourt Ave/Glen Eira Rd,-37.87955636,145.01919564
12356,Kooyong Rd/Glen Eira Rd,-37.8793201,145.01693942
12357,Eastaway St/Glen Eira Rd,-37.87868396,145.01181749
12358,Orrong Rd/Glen Eira Rd,-37.87810054,145.00716037
12359,Caulfield Grammar School/Glen Eira Rd,-37.87773848,145.00440738
12360,Gordon St/Glen Eira Rd,-37.8773454,145.00089353
12369,Inverell Ave/High Street Rd,-37.87178298,145.14438932
12371,Stewart St/High Street Rd,-37.87120101,145.13949272
12372,Fleet St/High Street Rd,-37.87088888,145.13685172
12373,Stephensons Rd/High Street Rd,-37.87006636,145.1293125
12374,Park Rd/High Street Rd,-37.86939889,145.12417957
12375,Golf Ave/High Street Rd,-37.86921984,145.12255846
12376,Glen Iris Valley Tennis Club/High Street Rd,-37.86875634,145.11836403
12377,283 High Street Rd,-37.86839396,145.11542892
12378,Huntingdale Rd/High Street Rd,-37.86799571,145.11082366
12379,Teck St/High Street Rd,-37.86749936,145.1074146
12380,Cleveland Rd/High Street Rd,-37.86731368,145.10539587
12381,Jordan St/High Street Rd,-37.86700206,145.10283473
12382,Winbirra Pde/High Street Rd,-37.86682364,145.10127055
12383,Queens Pde/High Street Rd,-37.86650387,145.09765245
12384,Warrigal Rd/High Street Rd,-37.86596761,145.09347158
12385,Gloucester Rd/High St,-37.86450976,145.08859843
12386,Samarinda Ave/High St,-37.86420527,145.08538934
12387,Morotai Ave/High St,-37.86383122,145.08234121
12388,Ashburton Station/High St,-37.86361723,145.08082355
12389,Highgate Gr/High St,-37.86316321,145.07730013
12390,Hilltop Ave/High St,-37.86284439,145.07378461
12391,Bellavista Rd/High St,-37.86248047,145.0713729
12392,Fuller Ave/High St,-37.86221596,145.06898135
12393,Victor Rd/High St,-37.86197278,145.06679387
12402,Brady Ave/Rosebank Ave,-37.9398918,145.13451875
12403,Heatherton Rd/Clarke Rd,-37.96160339,145.13806714
12445,Bay St/St Andrews St,-37.90593176,145.00149629
12448,Brighton PS/Male St,-37.91317472,145.00082254
12455,Hampton Primary School/Holyrood St ,-37.93370933,145.00276946
12456,Willis St/Hampton St,-37.93633206,145.0027895
12457,Triangle Gardens/Hampton St,-37.94246796,145.00166752
12458,Beaumaris Community Centre/Reserve Rd,-37.98203583,145.03361227
12459,Long Hollow Heathland/Reserve Rd,-37.98085945,145.03385999
12460,Beaumaris  Secondary College/Reserve Rd ,-37.97853238,145.03427503
12461,Balcombe Rd/Reserve Rd,-37.97680209,145.03481074
12462,Beaumaris North Primary School/Reserve Rd ,-37.97327947,145.03540559
12464,Reserve Rd/Weatherall Rd,-37.9702575,145.03684081
12466,Banool St/Weatherall Rd,-37.97107293,145.04359243
12467,Victor Ave/Weatherall Rd,-37.97143531,145.04641738
12468,Cheltenham Recreation Reserve/Weatherall Rd,-37.97210091,145.05177295
12469,Charman Rd/Weatherall Rd,-37.97231965,145.05355445
12473,Wayville Cl/Wells Rd,-38.03107555,145.132994
12474,Enterprize Ave/Wells Rd,-38.03399426,145.13462894
12475,Hartwood Ct/Wells Rd,-38.03604887,145.13576178
12477,Ashley Park Dr/Wells Rd,-38.04098394,145.13839416
12479,Olive Ct/Brolga Ave,-38.04938254,145.13894495
12480,Kennedy Ave/Chelsea Park Dr,-38.04913277,145.13683162
12481,Teresa Ct/Chelsea Park Dr,-38.04774274,145.13498655
12482,First Ave/Thames Prom,-38.04662723,145.1328383
12483,Mulkarra Dr/Thames Prom,-38.04718034,145.1273885
12484,Beardsworth Ave/Thames Prom,-38.04872435,145.12136629
12485,Chelsea Bicentennial Park/Thames Prom,-38.04785173,145.12541131
12488,Pillars Rd/Springvale Rd,-38.02221446,145.13623777
12489,The Waterways Bvd/Springvale Rd,-38.01559933,145.13961756
12490,Governor Rd/Springvale Rd,-38.0085829,145.14099087
12491,Keylana Dr/Springvale Rd,-38.00240204,145.14220613
12492,Princeton Dr/Springvale Rd,-37.99938393,145.14282894
12495,Wilma Ave/Springvale Rd,-37.93048396,145.15627175
12496,Seaview Cres/Springvale Rd,-37.92879378,145.15653014
12497,Miles St/Springvale Rd,-37.92457814,145.15722702
12498,Wellington Rd/Springvale Rd,-37.91944067,145.15833358
12499,Clunies Ross Cres/Springvale Rd,-37.91589234,145.15905911
12500,The Loop/Springvale Rd,-37.91307912,145.15953874
12501,Dunlop Rd/Springvale Rd,-37.91021221,145.16004242
12502,Police Rd/Wanda St,-37.9337246,145.16583949
12503,Suemar St/Wanda St,-37.93144179,145.16623756
12504,Carson St/Wanda St,-37.92955499,145.16660301
12505,Redfern Cres/Wanda St,-37.92680587,145.16714914
12508,High Street Rd/Springvale Rd,-37.87360272,145.16677453
12509,Aurisch Ave/Springvale Rd,-37.87083696,145.16741151
12510,The Boulevard/Springvale Rd,-37.8684741,145.16787931
12511,Tolmie Way/Springvale Rd,-37.86510441,145.16850841
12512,Highbury Rd/Springvale Rd,-37.8629074,145.16921074
12513,Vision Dr/Springvale Rd,-37.8578886,145.16868703
12515,Panorama Dr/Springvale Rd,-37.85195536,145.16962944
12517,Mock St/Springvale Rd ,-37.84525831,145.17071557
12518,Norma Rd/Springvale Rd,-37.84162662,145.17130532
12519,Forest Hill Reserve/Springvale Rd,-37.83741997,145.17201147
12522,Glen Valley Rd/Springvale Rd,-37.83380028,145.17279395
12523,Cumberland Ct/Springvale Rd,-37.83144585,145.17322699
12524,Pindari Pl/Springvale Rd,-37.82896689,145.17376534
12525,High St/Springvale Rd,-37.82699947,145.17416606
12606,Hawksburn Cres/Wolf St,-37.87578344,145.235755
12639,Carinya Ct/Waverley Rd,-37.88539712,145.13281337
12640,Furness St/Blackburn Rd,-37.82678899,145.15258395
12706,Regent St/Waverley Rd,-37.88570897,145.13713775
12707,Sydare Ave/Dandenong Rd,-37.88530196,145.07379082
12708,Caulfield Grammar School/Glen Eira Rd,-37.87769483,145.0050225
12711,Blenheim Ave/Elgar Rd,-37.82383965,145.11377936
12712,Surrey Park/Elgar Rd,-37.82648062,145.11324629
12713,Piedmont St/Elgar Rd,-37.82967164,145.11273325
12714,Venice St/Elgar Rd,-37.83130805,145.1124984
12715,Byron St/Elgar Rd,-37.83431043,145.11202418
12717,Greenbank Ave/Eley Rd,-37.84445293,145.12185711
12718,Swinborne St/Eley Rd,-37.84490437,145.12586867
12719,Andrews St/Eley Rd,-37.84520591,145.12839532
12720,Cornfield Gr/Eley Rd,-37.84548993,145.13095653
12721,Middleborough Rd/Fulton Rd,-37.84154517,145.13509032
12722,Richmond St/Fulton Rd,-37.84190631,145.13797904
12723,Harrow St/Fulton Rd,-37.8422101,145.14066469
12724,Lucia St/Fulton Rd,-37.84261717,145.14418871
12725,Samuel Rd/Fulton Rd,-37.84283284,145.1458652
12726,Holland Rd/Fulton Rd,-37.8432626,145.14969555
12727,Hawthorn Rd/Holland Rd,-37.84529628,145.15007657
12728,Glenfern Ct/Grange Rd,-37.84662603,145.14924781
12729,Raven Ct/Grange Rd,-37.84637534,145.14706069
12795,Heathmont Uniting Church/Canterbury Rd,-37.82677545,145.2471939
12796,Heathmont Station/Canterbury Rd,-37.82905484,145.24533337
12797,Balfour Ave/Canterbury Rd,-37.83227582,145.24014385
12798,Great Ryrie St/Canterbury Rd,-37.83227651,145.2377804
12799,Erica Cres/Great Ryrie St,-37.82995511,145.23742658
12800,Doulton Ave/Great Ryrie St,-37.82817934,145.23740066
12801,Dresden Ave/Great Ryrie St,-37.82678262,145.23741117
12802,Emerald St/Great Ryrie St,-37.82153061,145.23754747
12803,Allen St/Great Ryrie St,-37.81929623,145.23758926
12804,Best St/Great Ryrie St,-37.81699012,145.23765546
12860,Pearwood St/Great Ryrie St,-37.82157344,145.23739876
12861,Allen St/Great Ryrie St,-37.81915022,145.23746776
12862,Best St/Great Ryrie St,-37.81690751,145.23755519
12911,Clive St/Garden Ave,-37.82201522,145.19811298
12912,Sunshine Ave/Creek Rd,-37.82323494,145.19654955
12913,Davey Ave/Hawthorn Rd,-37.90672999,145.01831926
12914,Caramar Ave/Union St,-37.90981376,145.02163742
12915,Thomas St/Union St,-37.91027133,145.02366117
12916,Thomas St/McKinnon Rd,-37.90939557,145.02517463
12917,Capitol Ave/McKinnon Rd,-37.90982456,145.02872331
12918,Lysbeth St/McKinnon Rd,-37.91004958,145.03032108
12919,Anne St/McKinnon Rd,-37.91020296,145.03140893
12920,Wheatley Rd/McKinnon Rd,-37.91044227,145.03332482
12921,Jasper Rd/McKinnon Rd,-37.9116831,145.04342654
12922,Wembley Gr/McKinnon Rd,-37.91197928,145.045523
12923,McKinnon Sec Col/McKinnon Rd,-37.91242813,145.04921928
12924,McKinnon Reserve/McKinnon Rd,-37.91272199,145.05172534
12925,Lord St/Tucker Rd,-37.91146205,145.05237281
12926,Blackshaw St/Tucker Rd,-37.91001537,145.05262707
12927,McKinnon PS/Tucker Rd,-37.907706,145.05302918
12928,North Rd/Koornang Rd,-37.90536869,145.05392107
12929,Florence St/Koornang Rd,-37.90344647,145.05430154
12930,Leila St/Koornang Rd,-37.90129942,145.05471065
12931,Oakleigh Rd/Koornang Rd,-37.89972756,145.05502498
12932,Miller St/Koornang Rd,-37.897859,145.05538123
12933,Moonya Rd/Koornang Rd,-37.89628638,145.05565006
12934,Munro Ave/Koornang Rd,-37.89464245,145.05596625
12935,Centre Rd/Koornang Rd,-37.89196562,145.05649153
12936,Carlisle Cres/Richardson St,-37.89912331,145.08410953
12937,Canterbury St/Kangaroo Rd,-37.9004967,145.08211776
12938,Darling St/Kangaroo Rd,-37.8999405,145.08006234
12939,25 Mount Pleasant Rd,-37.82277857,145.17861003
1294,Alan St/Dorking Rd,-37.80456059,145.13342
12940,East India Ave/Mount Pleasant Rd,-37.82429009,145.1784479
12941,Mount Pleasant Rd/Heather Gr,-37.82552554,145.17791761
12943,Haros Ave/Springvale Rd,-37.82733666,145.1744077
12944,Holberry St/Springvale Rd,-37.82989724,145.17390147
12945,Caves Gr/Springvale Rd,-37.83288934,145.17332774
12946,Thornhill Dr/Canterbury Rd,-37.8345129,145.16993563
12947,Canterbury Rd/Springvale Rd,-37.83558274,145.17267043
12948,Husband Rd/Springvale Rd,-37.83885304,145.17202154
12949,Poath Rd/Kangaroo Rd,-37.89869333,145.07653511
1295,Woodhouse Gr/Dorking Rd,-37.80299744,145.13373195
12950,Murrumbeena Park/Kangaroo Rd,-37.89807707,145.07246841
12951,Thaxted Rd/Kangaroo Rd,-37.89764133,145.06897705
12952,Second Ave/Kangaroo Rd,-37.89746132,145.06734413
12953,Murrumbeena Rd/Kangaroo Rd,-37.89721262,145.06537183
12954,Murrumbeena Rd/Coorigil Rd,-37.89620228,145.06476144
12955,Carool Rd/Coorigil Rd,-37.895868,145.06197263
12956,Warina Rd/Coorigil Rd,-37.89556425,145.05939913
12957,Koornang Rd/Coorigil Rd,-37.89517917,145.05627054
12958,Norman St/Simpson St,-37.82407476,145.19842646
12959,Cecil Ct/Ferris Ave,-37.82566918,145.19955793
1296,Dorking Rd/Roselea St,-37.80225784,145.13426167
12960,Ferris Ave/Glenburnie Rd,-37.82557151,145.2008328
12961,Orient Ave/Glenburnie Rd,-37.82744358,145.20067372
12962,Langford Ave/Glenburnie Rd,-37.8286679,145.20058717
12964,Oakleigh Station/Johnson St,-37.90053826,145.08743923
12965,Koornang Rd/Leila Rd,-37.9017346,145.05432388
12966,Wild Cherry Rd/Leila Rd,-37.90136947,145.05131964
12967,Melton Ave/Leila Rd,-37.90112164,145.04941552
12968,Plunkett Ave/Leila Rd,-37.90080445,145.04659203
12969,North Rd/Booran Rd,-37.90281808,145.03492672
1297,Second Ave/Heathfield Rise,-37.80283062,145.1379954
12970,Feodore St/Booran Rd,-37.9005452,145.03535111
12971,Booran Rd/Eumeralla Rd,-37.89866323,145.03490076
12972,Eumeralla Rd/Narrawong Rd,-37.89788238,145.03131646
12973,Marara Rd/Narrawong Rd ,-37.89674163,145.03154019
12974,Curraweena Rd/Marara Rd,-37.89639801,145.02985488
12975,Bambra Rd/Marara Rd,-37.89614831,145.02786004
12976,Bambra Rd/Dover St,-37.89584887,145.02666258
12977,Princes Park/Dover St,-37.89556905,145.02448661
12978,Nelson St/Dover St,-37.89530793,145.02289014
12979,Hawthorn Rd/Dover St,-37.89499986,145.02064673
1298,Middleborough Rd/Katrina St,-37.80331045,145.14212905
12980,Hawthorn Rd/Aileen Ave,-37.89456942,145.0202375
12981,Mercury St/Aileen Ave,-37.89403345,145.0162376
12982,Scott St/Langford Ave,-37.82928954,145.20234457
12983,Grange Rd/Leila Rd,-37.90057833,145.04491482
12984,Scott St/Churinga Ave,-37.82962824,145.20327941
12985,Rangeview PS/Churinga Ave,-37.82977584,145.20527559
12986,Purches St/Churinga Ave,-37.82977266,145.20802533
12987,Denis St/Purches St,-37.8307837,145.20872807
12988,Canterbury Rd/Purches St,-37.83257695,145.20871878
1299,Caroline Cres/Katrina St,-37.80359449,145.14471159
12997,Bentleigh Library/Jasper Rd,-37.91961027,145.04161248
12998,Bentleigh Reserve/Jasper Rd,-37.9214251,145.04127993
12999,London St/Jasper Rd,-37.92456891,145.04066181
1300,Morrie Cres/Katrina St,-37.80387847,145.14729415
13000,Wilma St/Patterson Rd,-37.92644787,145.04255738
13001,Hobart St/Patterson Rd,-37.92678112,145.04525625
13002,Montreal St/Patterson Rd,-37.92703974,145.04726313
13003,Tucker Rd/Patterson Rd,-37.92728857,145.04922477
13004,Tucker Rd/Mawby Rd,-37.928676,145.04974558
13005,Corolla Ave/Mawby Rd,-37.92888443,145.05144666
13007,Rowan Ave/Mawby Rd,-37.92936258,145.05529095
13008,East Boundary Rd/Mawby Rd,-37.92957975,145.05698046
13009,East Boundary Rd/Bellevue Rd,-37.93053046,145.05779737
1301,Lantana St/Katrina St,-37.80428619,145.15087317
13010,Celia St/Bellevue Rd,-37.93076804,145.05963428
13011,Brad St/Bellevue Rd,-37.93100372,145.06135748
13012,Chesterville Rd/Bellevue Rd,-37.93145276,145.06290443
13013,Brady Rd/Bellevue Rd,-37.93178219,145.06539888
13014,Normdale Rd/Brady Rd,-37.93077645,145.06616479
13018,Harley St/Ferntree Gully Rd,-37.89749041,145.24519936
13019,O'Connor Rd/Ferntree Gully Rd,-37.89797765,145.24101397
1302,Katrina St/Koonung Rd,-37.80474362,145.15303121
13021,Stud Rd/Ferntree Gully Rd,-37.89927664,145.23207799
13022,Koornang Rd/Ferntree Gully Rd,-37.89925561,145.22708575
13023,Caribbean Gardens/Ferntree Gully Rd,-37.89928996,145.22458287
13024,Caribbean Dr/Ferntree Gully Rd,-37.90114317,145.21899956
13025,Chesterfield Farm/Ferntree Gully Rd,-37.90589041,145.21054798
13026,Elmstead Dr/Ferntree Gully Rd,-37.90835889,145.20221903
13027,Palmerston Cres/Ferntree Gully Rd,-37.90761572,145.19546946
13028,Jells Rd/Ferntree Gully Rd,-37.90682458,145.18797051
13029,Sheringham Dr/Ferntree Gully Rd,-37.90622594,145.18362896
1303,Merle St/Koonung Rd,-37.80780804,145.15247779
13030,Lum Rd/Ferntree Gully Rd,-37.90567925,145.17916109
13031,Ainslie Dr/Ferntree Gully Rd,-37.90525793,145.17639626
13032,View Mount Rd/Ferntree Gully Rd,-37.90490738,145.1735501
13035,Springvale Rd/Ferntree Gully Rd,-37.90352271,145.16044789
13036,Woodlea Dr/Ferntree Gully Rd,-37.90305702,145.15660389
13037,Westerfield Dr/Ferntree Gully Rd,-37.90225631,145.14979987
13038,Blackburn Rd/Ferntree Gully Rd,-37.90141193,145.1436795
13039,Notting Hill Community Hall/Ferntree Gully Rd,-37.90120413,145.14193326
1304,North Blackburn Square SC/Springfield Rd,-37.81052423,145.15270543
13040,Howleys Rd/Ferntree Gully Rd,-37.90086789,145.1389051
13041,Ferntree Pl Pl/Ferntree Gully Rd ,-37.90037681,145.13407257
13042,282 Ferntree Gully Rd,-37.90022275,145.1328823
13043,Gardiner Rd/Ferntree Gully Rd,-37.89974119,145.12866375
13044,Clayton Rd/Ferntree Gully Rd,-37.89917944,145.12394689
13045,Patrick St/Ferntree Gully Rd,-37.89881724,145.12157918
13046,Highland Ave/Ferntree Gully Rd,-37.89846857,145.11836957
13047,Macrina St/Ferntree Gully Rd,-37.89801716,145.11437791
13048,Dublin St/Ferntree Gully Rd,-37.8974717,145.11014988
13049,Huntingdale Rd/Ferntree Gully Rd,-37.89713982,145.1068831
1305,Surrey Rd/Springfield Rd,-37.81088266,145.15602476
13050,Holy Redeemer Catholic PS/Ferntree Gully Rd,-37.89701124,145.10561268
13051,Cheel St/Ferntree Gully Rd,-37.8966487,145.1026879
13052,Princes Hwy/Ferntree Gully Rd,-37.89630172,145.09961491
13053,Clyde St/Princes Hwy,-37.89523291,145.09593508
13054,Logie St/Atkinson St,-37.89510747,145.09319763
13056,Bentleigh Library/Jasper Rd,-37.919608,145.04147603
13057,Bentleigh Reserve/Jasper Rd,-37.92162887,145.04106976
13058,London St/Jasper Rd,-37.92435159,145.04059932
13060,Roma St/Patterson Rd,-37.92657046,145.04288406
1308,Junction Rd/Marchiori Rd,-37.80743648,145.16444782
1309,Essex St/Marchiori Rd,-37.81024024,145.16393538
1311,Stuart St/Clow St,-37.98513793,145.21746015
1312,Clement St/Clow St,-37.98563531,145.22174075
1313,Ross St/Clow St,-37.98599653,145.22477218
1314,Robert Booth Reserve/Clow St,-37.98654555,145.2295071
1315,Betula St/Kidds Rd,-37.98680571,145.2318237
1316,Doveton Baptist Church/Kidds Rd,-37.98756686,145.23870572
1317,Linden Place SC/Power Rd,-37.98537542,145.23980566
1318,Plum St/Power Rd,-37.9823645,145.24034442
1319,Power Reserve/Power Rd,-37.9801992,145.24078325
1320,Griffith St/Power Rd,-37.97639858,145.24154571
